complaint_id,timestamp,source,department,category,subcategory,complaint_text,sentiment_score,urgency_level,escalation_flag,resolved,duplicate_group_id,toxicity_score,anonymous,response_delay_hours
CMP-F147CCD2,2026-02-02 23:59:10,Form,Common,Infrastructure,Network,library me net nahi chal raha kab thik hoga,0.15,3,false,true,WIFI_OUTAGE_LIBRARY_85,0.15,false,39
CMP-9CA37068,2026-02-03 00:23:06,WhatsApp,CSE,Hostel,Food Hygiene,"mess ka khana bahut kharab hai, log beemar pad rahe hain",0.19,4,true,false,MESS_FOOD_POISONING_242,0.15,false,
CMP-F5B6CBBA,2026-02-03 00:33:55,WhatsApp,CSE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.19,3,false,false,HOSTEL_WATER_ISSUE_215,0.11,true,
CMP-43CC2757,2026-02-03 01:15:57,App,ECE,Harassment,Bullying,anonymous hrassmeent on college group,0.38,5,true,true,HARASSMENT_REPORT_113,0.76,false,10
CMP-088881F0,2026-02-03 01:45:45,Email,ECE,Placement,Scheduling,placement cell is not responding to mails,0.17,4,true,true,PLACEMENT_INTERVIEW_CLASH_45,0.19,false,20
CMP-2CA12A5D,2026-02-03 02:09:02,Anonymous Report,CSE,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.21,4,true,false,PLACEMENT_INTERVIEW_CLASH_45,0.15,false,
CMP-B5F7273E,2026-02-03 02:47:01,WhatsApp,CSE,Hostel,Water,no drinking water on 3rd floor,0.36,4,true,true,HOSTEL_WATER_ISSUE_215,0.03,false,6
CMP-1F9B5564,2026-02-03 03:05:34,WhatsApp,CSE,Hostel,Water,water cooler in Block C is dispensing dirty water.,0.12,4,true,true,HOSTEL_WATER_ISSUE_201,0.23,false,17
CMP-28044376,2026-02-03 04:56:23,WhatsApp,EEE,Placement,Scheduling,Interview slots are overlapping for multiple companies.,0.25,4,false,true,PLACEMENT_INTERVIEW_CLASH_45,0.14,false,18
CMP-68244196,2026-02-03 05:14:35,WhatsApp,CSE,Hostel,Water,water cooler in Block C is dispensing dirty water.,0.3,4,false,false,HOSTEL_WATER_ISSUE_201,0.07,false,
CMP-E7865074,2026-02-03 07:13:43,App,ECE,Hostel,Water,plumbeer not fixing the leking tap in room 204,0.38,3,false,false,HOSTEL_WATER_ISSUE_215,0.23,false,
CMP-0419CCEE,2026-02-03 07:19:43,WhatsApp,ECE,Hostel,Water,water cooler in Block C is dispensing dirty water.,0.19,3,false,false,HOSTEL_WATER_ISSUE_201,0.02,true,
CMP-C53D61D9,2026-02-03 07:37:24,WhatsApp,CSE,Placement,Scheduling,TCS interview clashes with my final exam.,0.25,4,false,true,PLACEMENT_INTERVIEW_CLASH_45,0.17,false,41
CMP-D235A1B6,2026-02-03 07:51:30,App,ECE,Harassment,Bullying,Facing toxic behavior from a faculty member.,0.18,5,true,false,HARASSMENT_REPORT_113,0.64,false,
CMP-FA5F5D9B,2026-02-03 08:21:28,WhatsApp,ECE,Hostel,Food Hygiene,Food quality in the mess has degraded significantly.,0.16,5,false,true,MESS_FOOD_POISONING_242,0.15,false,41
CMP-F451455F,2026-02-03 08:45:44,Email,ME,Hostel,Water,no drinking water on 3rd floor,0.3,4,false,false,HOSTEL_WATER_ISSUE_215,0.08,false,
CMP-D21845AE,2026-02-03 08:51:14,WhatsApp,ECE,Harassment,Bullying,Facing toxic behavior from a faculty member.,0.11,5,true,true,HARASSMENT_REPORT_113,0.79,false,24
CMP-CFCFE8B9,2026-02-03 09:27:03,WhatsApp,ECE,Hostel,Water,water cooler in Block C is dispensing dirty water.,0.27,3,false,true,HOSTEL_WATER_ISSUE_201,0.27,false,10
CMP-102B3036,2026-02-03 09:52:10,WhatsApp,CE,Harassment,Bullying,Seniors are ragging in the hostel block.,0.17,5,true,true,HARASSMENT_REPORT_113,0.72,false,26
CMP-F9876474,2026-02-03 11:12:35,WhatsApp,CSE,Harassment,Bullying,constant bullying by batchmates,0.14,5,true,true,HARASSMENT_REPORT_113,0.62,true,16
CMP-2F7F9281,2026-02-03 11:24:08,WhatsApp,CE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.17,3,false,false,HOSTEL_WATER_ISSUE_215,0.12,false,
CMP-759E5CD1,2026-02-03 11:42:22,WhatsApp,ECE,Hostel,Food Hygiene,stale food served in hostel B dinner,0.39,5,true,false,MESS_FOOD_POISONING_16,0.08,false,
CMP-B0707696,2026-02-03 12:55:37,Form,ECE,Placement,Scheduling,TCS interview clashes with my final exam.,0.21,4,true,false,PLACEMENT_INTERVIEW_CLASH_45,0.24,false,
CMP-4EA670DC,2026-02-03 12:56:52,Email,ME,Hostel,Food Hygiene,meess food qulity in hostel b has deteriorated significantly.,0.34,4,true,false,MESS_FOOD_POISONING_16,0.28,false,
CMP-2B288E64,2026-02-03 13:03:51,Anonymous Report,ME,Harassment,Bullying,constant bullying by batchmates,0.21,5,true,true,HARASSMENT_REPORT_113,0.78,false,2
CMP-DD4D0BEB,2026-02-03 13:09:28,Email,CSE,Hostel,Food Hygiene,Mess food quality in hostel B has deteriorated significantly.,0.16,4,false,true,MESS_FOOD_POISONING_242,0.13,false,2
CMP-81EB8BBC,2026-02-03 13:13:36,App,MBA,Harassment,Bullying,fcing toxic beehavior from a faculty member.,0.22,5,true,true,HARASSMENT_REPORT_113,0.82,false,11
CMP-A61C0FD8,2026-02-03 13:36:49,WhatsApp,CE,Hostel,Water,paani nahi aa raha subah se,0.11,4,false,false,HOSTEL_WATER_ISSUE_215,0.03,false,
CMP-1C1F4352,2026-02-03 14:06:37,WhatsApp,CSE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.11,3,false,false,HOSTEL_WATER_ISSUE_201,0.0,false,
CMP-3590BC2F,2026-02-03 14:22:53,Email,ECE,Hostel,Water,paani nahi aa raha subah se,0.39,4,true,true,HOSTEL_WATER_ISSUE_201,0.24,false,26
CMP-B156E73B,2026-02-03 15:04:58,WhatsApp,ECE,Hostel,Water,"Block B geysers are not working, we need hot water.",0.34,4,false,true,HOSTEL_WATER_ISSUE_215,0.23,false,20
CMP-464C096F,2026-02-03 15:30:36,App,ECE,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.16,4,false,true,HOSTEL_WATER_ISSUE_215,0.21,false,20
CMP-9823B8A2,2026-02-03 15:32:20,WhatsApp,Common,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.29,3,false,true,HOSTEL_WATER_ISSUE_215,0.01,false,11
CMP-F3DC855D,2026-02-03 15:54:22,Email,CSE,Hostel,Water,"Block B geysers are not working, we need hot water.",0.3,4,false,true,HOSTEL_WATER_ISSUE_215,0.12,true,37
CMP-BC624065,2026-02-03 16:30:35,Email,CE,Harassment,Bullying,constant bullying by batchmates,0.24,5,true,true,HARASSMENT_REPORT_113,0.68,false,25
CMP-A0297D41,2026-02-03 17:14:18,WhatsApp,CSE,Harassment,Bullying,seeniors re ragging in the hostel block.,0.3,5,true,false,HARASSMENT_REPORT_113,0.63,false,
CMP-A1BB12A3,2026-02-03 17:33:47,Email,CSE,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.22,3,false,false,HOSTEL_WATER_ISSUE_215,0.02,true,
CMP-A2B0C5B4,2026-02-03 18:12:42,WhatsApp,MBA,Hostel,Water,plumber not fixing the leaking tap in room 204,0.39,4,false,true,HOSTEL_WATER_ISSUE_215,0.27,false,47
CMP-E4FE7A99,2026-02-03 19:16:24,WhatsApp,CSE,Hostel,Food Hygiene,stale food served in hostel B dinner,0.21,4,true,true,MESS_FOOD_POISONING_242,0.14,false,10
CMP-1EA0D783,2026-02-03 19:36:52,WhatsApp,Common,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.35,5,true,false,PLACEMENT_INTERVIEW_CLASH_45,0.01,false,
CMP-4F6D6ACA,2026-02-03 20:11:54,WhatsApp,Common,Harassment,Bullying,Facing toxic behavior from a faculty member.,0.17,5,true,true,HARASSMENT_REPORT_113,0.85,false,8
CMP-34D79D8A,2026-02-03 20:17:44,Email,CSE,Hostel,Water,"Block B geysers are not working, we need hot water.",0.11,4,false,true,HOSTEL_WATER_ISSUE_201,0.21,false,7
CMP-9F697CC2,2026-02-03 21:22:53,WhatsApp,Common,Placement,Scheduling,HR round postponed without notice,0.17,5,false,false,PLACEMENT_INTERVIEW_CLASH_45,0.27,true,
CMP-D60B4CB4,2026-02-03 21:38:40,WhatsApp,ECE,Hostel,Food Hygiene,stlee food served in hostel b dinner,0.32,4,true,true,MESS_FOOD_POISONING_16,0.14,true,19
CMP-D8B76E80,2026-02-03 22:52:49,Email,CSE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.28,3,true,true,HOSTEL_WATER_ISSUE_215,0.26,false,29
CMP-185A5EFC,2026-02-03 23:23:55,Email,ECE,Harassment,Bullying,Facing toxic behavior from a faculty member.,0.15,5,true,true,HARASSMENT_REPORT_113,0.78,false,8
CMP-D8612053,2026-02-03 23:58:11,Email,CSE,Hostel,Food Hygiene,Food quality in the mess has degraded significantly.,0.38,4,true,true,MESS_FOOD_POISONING_16,0.15,false,28
CMP-6B84AAA9,2026-02-04 00:10:27,WhatsApp,CSE,Infrastructure,Network,library wifi is completely dead. Please fix it ASAP.,0.15,5,true,false,WIFI_OUTAGE_LIBRARY_66,0.27,false,
CMP-64E60032,2026-02-04 01:11:35,WhatsApp,ECE,Hostel,Water,"Block B geysers are not working, we need hot water.",0.15,3,false,false,HOSTEL_WATER_ISSUE_201,0.09,false,
CMP-4B043F0E,2026-02-04 02:28:21,WhatsApp,CSE,Administration,Fees,refund not processed yet,0.2,4,false,true,FEE_ISSUE_206,0.02,true,12
CMP-49C9C0EC,2026-02-04 02:46:18,WhatsApp,CSE,Administration,Fees,Late fee was charged wrongly on my account.,0.28,3,true,true,FEE_ISSUE_206,0.05,false,5
CMP-CC08E527,2026-02-04 03:10:26,Email,CSE,Administration,Fees,refund not processed yet,0.39,3,false,false,FEE_ISSUE_206,0.27,false,
CMP-3EF47FA3,2026-02-04 04:16:26,Email,Common,Hostel,Water,"Block B geysers are not working, we need hot water.",0.27,4,true,false,HOSTEL_WATER_ISSUE_201,0.29,false,
CMP-5EDF39CA,2026-02-04 06:04:38,Email,CSE,Administration,Fees,refund not processed yet,0.39,4,false,false,FEE_ISSUE_206,0.02,false,
CMP-5A57F1C8,2026-02-04 08:04:49,WhatsApp,CSE,Hostel,Water,no drinking water on 3rd floor,0.22,3,true,true,HOSTEL_WATER_ISSUE_201,0.21,true,8
CMP-AEAFF857,2026-02-04 08:50:37,WhatsApp,CSE,Administration,Fees,"fee portal is down, last date tomorrow",0.35,3,true,false,FEE_ISSUE_206,0.11,true,
CMP-9B68DB87,2026-02-04 13:24:21,WhatsApp,CSE,Administration,Fees,eextr charges in this semester fee structure?,0.13,4,false,true,FEE_ISSUE_206,0.15,false,15
CMP-12CD3715,2026-02-04 13:44:04,App,Common,Administration,Fees,"fee portal is down, last date tomorrow",0.13,3,true,false,FEE_ISSUE_206,0.28,false,
CMP-DA76D184,2026-02-04 15:01:40,Email,CSE,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.13,4,true,true,FEE_ISSUE_206,0.1,true,35
CMP-5F5D43D8,2026-02-04 18:01:25,WhatsApp,CSE,Infrastructure,Network,library wifi is completely dead. Please fix it ASAP.,0.13,3,false,false,WIFI_OUTAGE_LIBRARY_66,0.18,false,
CMP-D4DC8371,2026-02-04 18:21:29,Email,CSE,Infrastructure,Network,library me net nahi chal raha kab thik hoga,0.3,3,true,false,WIFI_OUTAGE_LIBRARY_66,0.16,false,
CMP-59D31E7E,2026-02-04 19:47:29,WhatsApp,Common,Infrastructure,Network,library network outage since morning,0.29,5,false,false,WIFI_OUTAGE_LIBRARY_66,0.07,false,
CMP-BDD0026C,2026-02-04 20:28:20,WhatsApp,ME,Hostel,Water,no drinking water on 3rd floor,0.2,3,false,true,HOSTEL_WATER_ISSUE_201,0.1,false,4
CMP-D7FA0FB3,2026-02-05 00:04:27,WhatsApp,CSE,Infrastructure,Network,The Wi-Fi in the main library has been down for three days now.,0.32,4,false,true,WIFI_OUTAGE_LIBRARY_66,0.05,true,48
CMP-C10E23D1,2026-02-05 00:18:41,Email,CSE,Academic,Attendance,Professor missed the last three lectures without prior notice.,0.12,3,false,true,FACULTY_ATTENDANCE_236,0.12,false,40
CMP-3C72BFC5,2026-02-05 00:44:33,WhatsApp,CSE,Academic,Attendance,teacher not coming but taking attendance online??,0.38,3,false,true,FACULTY_ATTENDANCE_65,0.11,false,16
CMP-5CDDC958,2026-02-05 00:48:15,WhatsApp,CSE,Infrastructure,Network,The Wi-Fi in the main library has been down for three days now.,0.11,3,false,true,WIFI_OUTAGE_LIBRARY_66,0.11,true,14
CMP-9C9F734D,2026-02-05 01:15:51,Form,CSE,Infrastructure,Network,library me net nahi chal raha kab thik hoga,0.23,4,false,true,WIFI_OUTAGE_LIBRARY_66,0.25,false,26
CMP-1F167036,2026-02-05 01:46:22,App,Common,Academic,Attendance,profeessor missed the lst three lectures without prior notice.,0.27,3,false,true,FACULTY_ATTENDANCE_65,0.05,true,46
CMP-B422A2E6,2026-02-05 03:13:23,WhatsApp,CSE,Administration,Fees,refund not processed yet,0.3,3,true,false,FEE_ISSUE_206,0.22,false,
CMP-B3422DFE,2026-02-05 04:52:08,Anonymous Report,CSE,Administration,Fees,Late fee was charged wrongly on my account.,0.26,4,false,true,FEE_ISSUE_206,0.28,false,34
CMP-1DEFFD88,2026-02-05 04:59:24,Email,ECE,Infrastructure,Network,The Wi-Fi in the main library has been down for three days now.,0.11,5,false,true,WIFI_OUTAGE_LIBRARY_66,0.11,false,15
CMP-9D838F88,2026-02-05 06:19:04,WhatsApp,ECE,Academic,Attendance,My attendance was marked absent even though I was present.,0.16,2,false,false,FACULTY_ATTENDANCE_65,0.0,false,
CMP-624FA1F8,2026-02-05 06:24:00,Email,CSE,Academic,Attendance,Prof hasn't shown up for classes this whole week.,0.25,2,false,false,FACULTY_ATTENDANCE_65,0.19,false,
CMP-A0C98BAA,2026-02-05 07:54:56,WhatsApp,CE,Administration,Fees,refund not processed yet,0.12,4,false,true,FEE_ISSUE_206,0.19,false,13
CMP-198485B5,2026-02-05 08:25:53,Anonymous Report,CSE,Academic,Attendance,My attendance was marked absent even though I was present.,0.14,3,false,true,FACULTY_ATTENDANCE_65,0.17,false,39
CMP-5E20C9EB,2026-02-05 08:51:55,App,CSE,Infrastructure,Network,The Wi-Fi in the main library has been down for three days now.,0.29,4,false,true,WIFI_OUTAGE_LIBRARY_66,0.15,false,20
CMP-E7A7445E,2026-02-05 10:50:59,WhatsApp,CSE,Administration,Fees,extra charges in this semester fee structure?,0.28,3,true,true,FEE_ISSUE_206,0.02,false,16
CMP-97E7F4A8,2026-02-05 10:55:51,WhatsApp,CSE,Academic,Attendance,attendance issue in DBMS class,0.25,2,false,true,FACULTY_ATTENDANCE_65,0.28,false,19
CMP-061A8678,2026-02-05 11:22:10,WhatsApp,Common,Administration,Fees,refund not processed yet,0.28,3,false,true,FEE_ISSUE_206,0.06,false,12
CMP-EEE026B0,2026-02-05 13:06:55,WhatsApp,ECE,Infrastructure,Network,Unable to access internet in library,0.2,5,false,true,WIFI_OUTAGE_LIBRARY_66,0.27,true,34
CMP-FDE2DCD8,2026-02-05 13:45:28,WhatsApp,Common,Academic,Attendance,Prof hasn't shown up for classes this whole week.,0.15,2,false,false,FACULTY_ATTENDANCE_65,0.06,false,
CMP-96475D18,2026-02-05 13:46:24,Form,CSE,Infrastructure,Network,The Wi-Fi in the main library has been down for three days now.,0.21,4,false,true,WIFI_OUTAGE_LIBRARY_66,0.3,true,4
CMP-F48ACB46,2026-02-05 14:39:11,Form,CSE,Academic,Attendance,attendance portal is showing wrong data for CS101,0.12,3,false,true,FACULTY_ATTENDANCE_236,0.01,false,44
CMP-7E15F2E5,2026-02-05 15:48:15,WhatsApp,CE,Academic,Attendance,attendance issue in DBMS class,0.34,2,false,true,FACULTY_ATTENDANCE_236,0.11,false,46
CMP-6798AFCE,2026-02-05 15:54:19,WhatsApp,ECE,Academic,Attendance,attendance portal is showing wrong data for CS101,0.22,3,false,true,FACULTY_ATTENDANCE_236,0.02,false,21
CMP-8BF72B59,2026-02-05 15:58:01,Anonymous Report,ME,Academic,Attendance,attendance issue in DBMS class,0.26,3,true,true,FACULTY_ATTENDANCE_236,0.02,false,21
CMP-0221266F,2026-02-05 16:59:19,Anonymous Report,CSE,Administration,Fees,Late fee was charged wrongly on my account.,0.32,4,false,false,FEE_ISSUE_206,0.01,false,
CMP-BD6A9D10,2026-02-05 17:47:16,Form,CSE,Administration,Fees,refund not processed yet,0.19,4,false,false,FEE_ISSUE_206,0.01,false,
CMP-95876A7F,2026-02-05 18:07:49,WhatsApp,CSE,Academic,Attendance,Professor missed the last three lectures without prior notice.,0.33,3,false,false,FACULTY_ATTENDANCE_236,0.09,false,
CMP-0753CA3E,2026-02-05 18:21:36,WhatsApp,CE,Academic,Attendance,My attendance was marked absent even though I was present.,0.34,3,false,true,FACULTY_ATTENDANCE_236,0.05,false,13
CMP-4B05DFC7,2026-02-05 18:49:31,Email,CSE,Infrastructure,Network,library wifi is completely dead. Please fix it ASAP.,0.36,3,false,false,WIFI_OUTAGE_LIBRARY_66,0.28,false,
CMP-E271981E,2026-02-05 18:55:03,WhatsApp,CSE,Infrastructure,Network,library me net nahi chal raha kab thik hoga,0.39,4,false,true,WIFI_OUTAGE_LIBRARY_66,0.04,false,10
CMP-768D39B4,2026-02-05 19:34:07,Email,ECE,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.33,4,false,true,FEE_ISSUE_206,0.08,true,29
CMP-1E974322,2026-02-05 19:45:24,WhatsApp,ECE,Academic,Attendance,Professor missed the last three lectures without prior notice.,0.21,3,false,false,FACULTY_ATTENDANCE_65,0.19,false,
CMP-82ED524D,2026-02-05 22:44:02,Email,CSE,Administration,Fees,extra charges in this semester fee structure?,0.23,4,false,true,FEE_ISSUE_206,0.12,false,23
CMP-C5DA1A29,2026-02-06 00:27:19,App,ECE,Training,Curriculum,topics skipped by placement trainer today,0.28,4,true,true,TRAINING_TOC_MISMATCH_165,0.14,false,31
CMP-FC06DEB7,2026-02-06 00:48:33,Email,ECE,Academic,Attendance,My attendance was marked absent even though I was present.,0.19,2,false,true,FACULTY_ATTENDANCE_236,0.19,false,15
CMP-2E27A29D,2026-02-06 00:48:44,Email,CSE,Academic,Attendance,attendance portal is showing wrong data for CS101,0.31,2,false,true,FACULTY_ATTENDANCE_236,0.19,false,26
CMP-32993821,2026-02-06 01:40:23,Form,CSE,Transport,Bus Delay,"Transport facility is very poor, bus never comes on time.",0.39,3,true,true,TRANSPORT_BUS_DELAY_173,0.21,false,39
CMP-A4956821,2026-02-06 01:43:05,Form,CE,Training,Curriculum,topics outsidee the officil toc are being taught.,0.26,2,false,false,TRAINING_TOC_MISMATCH_244,0.17,true,
CMP-FEF46BC6,2026-02-06 02:38:24,Email,CSE,Administration,Fees,Late fee was charged wrongly on my account.,0.15,4,false,true,FEE_ISSUE_202,0.09,false,40
CMP-1C02E054,2026-02-06 02:51:30,Email,CSE,Academic,Attendance,profeessor missed the lst three lectures without prior notice.,0.11,2,false,false,FACULTY_ATTENDANCE_65,0.1,false,
CMP-3F33A264,2026-02-06 03:52:32,Form,ECE,Transport,Bus Delay,bus breakdown on highway again,0.12,2,false,true,TRANSPORT_BUS_DELAY_173,0.15,false,22
CMP-B0D6DBDB,2026-02-06 03:57:09,WhatsApp,CSE,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.2,4,false,false,TRANSPORT_BUS_DELAY_173,0.28,true,
CMP-30C0F20D,2026-02-06 04:00:41,WhatsApp,Common,Academic,Attendance,attendance portal is showing wrong data for CS101,0.36,3,false,true,FACULTY_ATTENDANCE_65,0.12,true,25
CMP-9461C3E4,2026-02-06 05:06:15,Email,Common,Academic,Attendance,Faculty attendance policy bahut unfair hai.,0.15,2,false,false,FACULTY_ATTENDANCE_65,0.17,false,
CMP-DA848B43,2026-02-06 05:14:57,Anonymous Report,ECE,Academic,Attendance,Prof hasn't shown up for classes this whole week.,0.21,2,false,true,FACULTY_ATTENDANCE_236,0.24,true,24
CMP-8C69BCE0,2026-02-06 05:45:16,WhatsApp,CSE,Transport,Bus Delay,"Transport facility is very poor, bus never comes on time.",0.39,2,false,true,TRANSPORT_BUS_DELAY_173,0.22,false,6
CMP-906B3B5E,2026-02-06 05:50:43,Email,Common,Administration,Fees,extra charges in this semester fee structure?,0.3,3,false,false,FEE_ISSUE_202,0.03,false,
CMP-4566B1E4,2026-02-06 06:06:26,Form,ECE,Training,Curriculum,Trainer is rushing through JDBC concepts.,0.39,3,false,false,TRAINING_TOC_MISMATCH_165,0.29,false,
CMP-54655824,2026-02-06 06:22:11,App,MBA,Academic,Attendance,Professor missed the last three lectures without prior notice.,0.13,3,false,true,FACULTY_ATTENDANCE_236,0.1,false,1
CMP-C1F418B8,2026-02-06 06:33:13,Email,ME,Academic,Attendance,Professor missed the last three lectures without prior notice.,0.33,3,false,true,FACULTY_ATTENDANCE_236,0.06,false,32
CMP-9FFBA3E9,2026-02-06 06:33:18,WhatsApp,ECE,Transport,Bus Delay,bus breakdown on highway again,0.36,3,false,true,TRANSPORT_BUS_DELAY_173,0.19,true,14
CMP-02D8A8B6,2026-02-06 06:53:36,Form,CSE,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.37,4,false,true,TRANSPORT_BUS_DELAY_173,0.28,true,45
CMP-8F66BF39,2026-02-06 07:36:34,App,CE,Administration,Fees,"fee portal is down, last date tomorrow",0.38,4,true,false,FEE_ISSUE_202,0.21,false,
CMP-79ECA55A,2026-02-06 08:33:25,WhatsApp,CE,Training,Curriculum,training ka pace bahut fast hai kuch samajh nahi aa raha,0.33,4,false,true,TRAINING_TOC_MISMATCH_244,0.16,false,36
CMP-D9687D19,2026-02-06 08:41:43,WhatsApp,Common,Administration,Fees,refund not processed yet,0.37,3,true,false,FEE_ISSUE_202,0.24,false,
CMP-06FB63E4,2026-02-06 09:00:14,WhatsApp,Common,Academic,Attendance,attendance issue in DBMS class,0.22,2,false,true,FACULTY_ATTENDANCE_236,0.17,true,1
CMP-BF053403,2026-02-06 09:24:47,Form,ECE,Training,Curriculum,Topics outside the official TOC are being taught.,0.33,2,true,true,TRAINING_TOC_MISMATCH_165,0.04,false,24
CMP-B09AA029,2026-02-06 10:08:32,WhatsApp,CSE,Academic,Attendance,Faculty attendance policy bahut unfair hai.,0.23,3,false,false,FACULTY_ATTENDANCE_65,0.27,false,
CMP-503D6894,2026-02-06 10:15:48,Anonymous Report,CSE,Transport,Bus Delay,bus breakdown on highway again,0.21,3,false,true,TRANSPORT_BUS_DELAY_173,0.19,false,4
CMP-CED0C88C,2026-02-06 10:34:20,WhatsApp,CSE,Academic,Attendance,attendance issue in DBMS class,0.2,2,false,false,FACULTY_ATTENDANCE_236,0.12,true,
CMP-92087338,2026-02-06 10:38:52,WhatsApp,CSE,Training,Curriculum,topics skippeed by plcement trainer today,0.25,3,true,true,TRAINING_TOC_MISMATCH_165,0.13,false,29
CMP-6048141D,2026-02-06 13:21:16,WhatsApp,Common,Academic,Attendance,Faculty attendance policy bahut unfair hai.,0.19,2,false,false,FACULTY_ATTENDANCE_65,0.11,false,
CMP-C4C78401,2026-02-06 14:27:05,App,CSE,Administration,Fees,Late fee was charged wrongly on my account.,0.31,3,true,true,FEE_ISSUE_202,0.22,false,12
CMP-893F5909,2026-02-06 17:21:51,WhatsApp,MBA,Training,Curriculum,The trainer is not following the announced syllabus.,0.33,2,true,false,TRAINING_TOC_MISMATCH_244,0.25,false,
